INFO 2025-12-16 10:44:33,177 autoreload 19056 20440 Watching for file changes with StatReloader
DEBUG 2025-12-16 10:47:01,920 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\core\management\commands\runserver.py first seen with mtime 1764595420.2584116
DEBUG 2025-12-16 10:47:01,920 autoreload 13356 2480 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\asyncio\proactor_events.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:47:01,921 autoreload 13356 2480 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\logging\config.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:47:01,921 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\rest_framework\status.py first seen with mtime 1765024432.044405
DEBUG 2025-12-16 10:47:01,922 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\Hospital_Project\users\urls.py first seen with mtime 1765646752.9481757
DEBUG 2025-12-16 10:47:01,922 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\rest_framework\request.py first seen with mtime 1765024432.034369
DEBUG 2025-12-16 10:47:01,922 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\contrib\auth\validators.py first seen with mtime 1764595414.5083506
DEBUG 2025-12-16 10:47:01,923 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\core\checks\model_checks.py first seen with mtime 1764595420.1583087
DEBUG 2025-12-16 10:47:01,927 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\rest_framework\reverse.py first seen with mtime 1765024432.037367
DEBUG 2025-12-16 10:47:01,927 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\contrib\postgres\fields\ranges.py first seen with mtime 1764595417.7758353
DEBUG 2025-12-16 10:47:01,928 autoreload 13356 2480 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\email\iterators.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:47:01,928 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\core\mail\message.py first seen with mtime 1764595420.2184114
DEBUG 2025-12-16 10:47:01,929 autoreload 13356 2480 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\importlib\util.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:47:01,929 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\contrib\auth\signals.py first seen with mtime 1764595414.5033517
DEBUG 2025-12-16 10:47:01,929 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\contrib\contenttypes\fields.py first seen with mtime 1764595414.930983
DEBUG 2025-12-16 10:47:01,930 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\contrib\messages\constants.py first seen with mtime 1764595417.7058334
DEBUG 2025-12-16 10:47:01,930 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\core\checks\urls.py first seen with mtime 1764595420.1643102
DEBUG 2025-12-16 10:47:01,931 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\db\models\deletion.py first seen with mtime 1764595420.4213905
DEBUG 2025-12-16 10:47:01,931 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\db\models\functions\datetime.py first seen with mtime 1764595420.4573998
DEBUG 2025-12-16 10:47:01,932 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\urls\conf.py first seen with mtime 1764595421.2079115
DEBUG 2025-12-16 10:47:01,932 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\views\generic\dates.py first seen with mtime 1764595421.4188533
DEBUG 2025-12-16 10:47:01,934 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\sqlparse\exceptions.py first seen with mtime 1764595407.7684042
DEBUG 2025-12-16 10:47:01,935 autoreload 13356 2480 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\encodings\utf_8.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:47:01,935 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\Hospital_Project\users\models.py first seen with mtime 1765557638.7529037
DEBUG 2025-12-16 10:47:01,936 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\db\migrations\migration.py first seen with mtime 1764595420.3953907
DEBUG 2025-12-16 10:47:01,936 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\conf\urls\static.py first seen with mtime 1764595410.4677691
DEBUG 2025-12-16 10:47:01,936 autoreload 13356 2480 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\asyncio\staggered.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:47:01,937 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\core\cache\backends\base.py first seen with mtime 1764595420.1373074
DEBUG 2025-12-16 10:47:01,937 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\forms\__init__.py first seen with mtime 1764595420.5386837
DEBUG 2025-12-16 10:47:01,937 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\sqlparse\filters\__init__.py first seen with mtime 1764595407.7964048
DEBUG 2025-12-16 10:47:01,937 autoreload 13356 2480 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\_sitebuiltins.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:47:01,938 autoreload 13356 2480 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\email\feedparser.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:47:01,938 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\utils\deprecation.py first seen with mtime 1764595421.313587
DEBUG 2025-12-16 10:47:01,938 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\utils\lorem_ipsum.py first seen with mtime 1764595421.3668418
DEBUG 2025-12-16 10:47:01,939 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\rest_framework_simplejwt\authentication.py first seen with mtime 1765030487.648427
DEBUG 2025-12-16 10:47:01,939 autoreload 13356 2480 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\sre_constants.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:47:01,939 autoreload 13356 2480 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\asyncio\sslproto.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:47:01,941 autoreload 13356 2480 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\string.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:47:01,942 autoreload 13356 2480 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\email\utils.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:47:01,944 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\contrib\admin\options.py first seen with mtime 1764595410.4937694
DEBUG 2025-12-16 10:47:01,944 autoreload 13356 2480 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\operator.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:47:01,945 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\psycopg\errors.py first seen with mtime 1765007461.1495728
DEBUG 2025-12-16 10:47:01,945 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\sqlparse\keywords.py first seen with mtime 1764595407.7764144
DEBUG 2025-12-16 10:47:01,946 autoreload 13356 2480 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\platform.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:47:01,946 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\Hospital_Project\patient_module\serializers.py first seen with mtime 1765862144.6492772
DEBUG 2025-12-16 10:47:01,946 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\rest_framework\utils\field_mapping.py first seen with mtime 1765024432.7076173
DEBUG 2025-12-16 10:47:01,947 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\urls\resolvers.py first seen with mtime 1764595421.2396765
DEBUG 2025-12-16 10:47:01,947 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\contrib\admin\views\autocomplete.py first seen with mtime 1764595413.469214
DEBUG 2025-12-16 10:47:01,948 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\db\backends\postgresql\features.py first seen with mtime 1764595420.3633945
DEBUG 2025-12-16 10:47:01,949 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\db\models\fields\related_lookups.py first seen with mtime 1764595420.4503908
DEBUG 2025-12-16 10:47:01,950 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\db\models\fields\related.py first seen with mtime 1764595420.4473956
DEBUG 2025-12-16 10:47:01,951 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\core\handlers\exception.py first seen with mtime 1764595420.2134109
DEBUG 2025-12-16 10:47:01,951 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\psycopg\_server_cursor_async.py first seen with mtime 1765007461.1121638
DEBUG 2025-12-16 10:47:01,951 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\utils\datastructures.py first seen with mtime 1764595421.2952666
DEBUG 2025-12-16 10:47:01,952 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\views\i18n.py first seen with mtime 1764595421.39884
DEBUG 2025-12-16 10:47:01,952 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\test\testcases.py first seen with mtime 1764595421.1911619
DEBUG 2025-12-16 10:47:01,952 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\psycopg_binary\version.py first seen with mtime 1765007460.8505015
DEBUG 2025-12-16 10:47:01,953 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\sqlparse\lexer.py first seen with mtime 1764595407.7784047
DEBUG 2025-12-16 10:47:01,953 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\shortcuts.py first seen with mtime 1764595409.1465876
DEBUG 2025-12-16 10:47:01,953 autoreload 13356 2480 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\xml\dom\xmlbuilder.py first seen with mtime 1633354926.0
DEBUG 2025-12-16 10:47:01,953 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\contrib\contenttypes\forms.py first seen with mtime 1764595414.9400017
DEBUG 2025-12-16 10:47:01,954 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\apps\config.py first seen with mtime 1764595409.1505876
DEBUG 2025-12-16 10:47:01,954 autoreload 13356 2480 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\unittest\main.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:47:01,954 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\contrib\auth\checks.py first seen with mtime 1764595414.4739556
DEBUG 2025-12-16 10:47:01,954 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\db\models\manager.py first seen with mtime 1764595420.4283915
DEBUG 2025-12-16 10:47:01,955 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\rest_framework\utils\representation.py first seen with mtime 1765024432.717541
DEBUG 2025-12-16 10:47:01,955 autoreload 13356 2480 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\email\_parseaddr.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:47:01,956 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\contrib\admindocs\views.py first seen with mtime 1764595413.485216
DEBUG 2025-12-16 10:47:01,956 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\utils\ipv6.py first seen with mtime 1764595421.357556
DEBUG 2025-12-16 10:47:01,957 autoreload 13356 2480 File C:\Users\amans\AppData\Local\Programs\Python\Python310\DLLs\_ctypes.pyd first seen with mtime 1633354960.0
DEBUG 2025-12-16 10:47:01,959 autoreload 13356 2480 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\zipfile.py first seen with mtime 1633354926.0
DEBUG 2025-12-16 10:47:01,960 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\core\checks\commands.py first seen with mtime 1764595420.1523085
DEBUG 2025-12-16 10:47:01,961 autoreload 13356 2480 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\pathlib.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:47:01,961 autoreload 13356 2480 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\argparse.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:47:01,962 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\contrib\sessions\__init__.py first seen with mtime 1764595419.1223166
DEBUG 2025-12-16 10:47:01,962 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\conf\global_settings.py first seen with mtime 1764595409.157587
DEBUG 2025-12-16 10:47:01,963 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\db\models\lookups.py first seen with mtime 1764595420.4263918
DEBUG 2025-12-16 10:47:01,963 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\psycopg\types\numpy.py first seen with mtime 1765007461.219877
DEBUG 2025-12-16 10:47:01,963 autoreload 13356 2480 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\unittest\util.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:47:01,964 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\db\migrations\exceptions.py first seen with mtime 1764595420.388392
DEBUG 2025-12-16 10:47:01,964 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\utils\regex_helper.py first seen with mtime 1764595421.3708403
DEBUG 2025-12-16 10:47:01,964 autoreload 13356 2480 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\json\decoder.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:47:01,967 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\contrib\postgres\search.py first seen with mtime 1764595417.7318354
DEBUG 2025-12-16 10:47:01,967 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\psycopg\_conninfo_attempts_async.py first seen with mtime 1765007461.0809116
DEBUG 2025-12-16 10:47:01,968 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\psycopg\conninfo.py first seen with mtime 1765007461.1400087
DEBUG 2025-12-16 10:47:01,968 autoreload 13356 2480 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\unittest\mock.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:47:01,969 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\Hospital_Project\admin_module\admin.py first seen with mtime 1765557638.7074165
DEBUG 2025-12-16 10:47:01,969 autoreload 13356 2480 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\asyncio\tasks.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:47:01,969 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\db\models\fields\__init__.py first seen with mtime 1764595420.4383912
DEBUG 2025-12-16 10:47:01,970 autoreload 13356 2480 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\importlib\_abc.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:47:01,970 autoreload 13356 2480 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\datetime.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:47:01,970 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\contrib\postgres\lookups.py first seen with mtime 1764595417.7288344
DEBUG 2025-12-16 10:47:01,970 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\contrib\contenttypes\views.py first seen with mtime 1764595414.9439845
DEBUG 2025-12-16 10:47:01,971 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\core\wsgi.py first seen with mtime 1764595420.1312945
DEBUG 2025-12-16 10:47:01,971 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\psycopg\_enums.py first seen with mtime 1765007461.0960503
DEBUG 2025-12-16 10:47:01,971 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\contrib\staticfiles\handlers.py first seen with mtime 1764595420.0904
DEBUG 2025-12-16 10:47:01,972 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\db\backends\base\features.py first seen with mtime 1764595420.3024337
DEBUG 2025-12-16 10:47:01,972 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\db\models\enums.py first seen with mtime 1764595420.4223921
DEBUG 2025-12-16 10:47:01,972 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\psycopg\abc.py first seen with mtime 1765007461.1311138
DEBUG 2025-12-16 10:47:01,973 autoreload 13356 2480 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\email\_header_value_parser.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:47:01,975 autoreload 13356 2480 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\urls\exceptions.py first seen with mtime 1764595421.2249625
